Context_id,Story,Question,Question_Type,Answer,Candidate_Answers,Steps_of_Reasoning,Is_Commonsense_Question
annotations/01/1417.eng,"front view of a house with white walls , wooden balconies , blue rails , grey columns and a brown supporting wall there are also an entrance with lots of flowers and two palm trees in front of the house",Are the flowers in front of the grey things?,YN,Yes,"Yes, No",2,False
annotations/01/1417.eng,"front view of a house with white walls , wooden balconies , blue rails , grey columns and a brown supporting wall there are also an entrance with lots of flowers and two palm trees in front of the house",Is the flowers behind the grey things?,YN,No,"Yes, No",,False
annotations/01/1417.eng,"front view of a house with white walls , wooden balconies , blue rails , grey columns and a brown supporting wall there are also an entrance with lots of flowers and two palm trees in front of the house",Are the blue things in front of the trees?,YN,No,"Yes, No",2,False
annotations/01/1417.eng,"front view of a house with white walls , wooden balconies , blue rails , grey columns and a brown supporting wall there are also an entrance with lots of flowers and two palm trees in front of the house",Is the blue things behind the trees?,YN,Yes,"Yes, No",,False
annotations/01/1420.eng,"a two-storey terraced house with windows behind bars , a white painted entrance and flower pots on ground level , and a balcony on the upper level",Are the pots below the balcony?,YN,Yes,"Yes, No",2,False
annotations/01/1420.eng,"a two-storey terraced house with windows behind bars , a white painted entrance and flower pots on ground level , and a balcony on the upper level",Is the pots above the balcony?,YN,No,"Yes, No",,False
annotations/01/1420.eng,"a two-storey terraced house with windows behind bars , a white painted entrance and flower pots on ground level , and a balcony on the upper level",Is the balcony below a white thing?,YN,No,"Yes, No",2,False
annotations/01/1420.eng,"a two-storey terraced house with windows behind bars , a white painted entrance and flower pots on ground level , and a balcony on the upper level",Is the balcony above the white thing?,YN,Yes,"Yes, No",,False
annotations/01/1421.eng,two single beds made of wood with white bedcovers and white pillows there is a white painted cupboard with hangers and a TV inside,Are the white things near the beds?,YN,Yes,"Yes, No",1,True
annotations/01/1421.eng,two single beds made of wood with white bedcovers and white pillows there is a white painted cupboard with hangers and a TV inside,Is the white things inside the beds?,YN,No,"Yes, No",,True
annotations/01/1421.eng,two single beds made of wood with white bedcovers and white pillows there is a white painted cupboard with hangers and a TV inside,Is the TV far from the cupboard?,YN,No,"Yes, No",1,False
annotations/01/1421.eng,two single beds made of wood with white bedcovers and white pillows there is a white painted cupboard with hangers and a TV inside,Is the tv in the cupboard?,YN,Yes,"Yes, No",,False
annotations/01/1422.eng,"a light green three-storey house with white window frames and trees , sunshades and plastic chairs in front of the house",Is the white thing behind the chairs?,YN,Yes,"Yes, No",2,False
annotations/01/1422.eng,"a light green three-storey house with white window frames and trees , sunshades and plastic chairs in front of the house",Is the white thing in front of the chairs?,YN,No,"Yes, No",,False
annotations/01/1422.eng,"a light green three-storey house with white window frames and trees , sunshades and plastic chairs in front of the house",Are the sunshades behind the trees?,YN,No,"Yes, No",2,False
annotations/01/1422.eng,"a light green three-storey house with white window frames and trees , sunshades and plastic chairs in front of the house",Is the sunshades in front of the trees?,YN,Yes,"Yes, No",,False
annotations/01/1424.eng,a dark orange and grey wall with a potted plant on both sides of the white entrance there is a large Pousada Girasol sign painted on the wall,Is the white thing near the plants?,YN,Yes,"Yes, No",1,False
annotations/01/1424.eng,a dark orange and grey wall with a potted plant on both sides of the white entrance there is a large Pousada Girasol sign painted on the wall,Is the white thing far from the plants?,YN,No,"Yes, No",,False
annotations/01/1424.eng,a dark orange and grey wall with a potted plant on both sides of the white entrance there is a large Pousada Girasol sign painted on the wall,Is the sign far from the orange thing?,YN,No,"Yes, No",1,False
annotations/01/1424.eng,a dark orange and grey wall with a potted plant on both sides of the white entrance there is a large Pousada Girasol sign painted on the wall,Is the sign touching the orange thing?,YN,Yes,"Yes, No",,False
annotations/01/1425.eng,two single beds made of wood with white bedcovers in a room with white walls and a window with brownish green curtains,Are the bedcovers near the bed?,YN,Yes,"Yes, No",1,True
annotations/01/1425.eng,two single beds made of wood with white bedcovers in a room with white walls and a window with brownish green curtains,Is the bed contain the bedcovers?,YN,No,"Yes, No",,True
annotations/01/1425.eng,two single beds made of wood with white bedcovers in a room with white walls and a window with brownish green curtains,Is the bed far from the room?,YN,No,"Yes, No",1,True
annotations/01/1425.eng,two single beds made of wood with white bedcovers in a room with white walls and a window with brownish green curtains,Is the bed in the room?,YN,Yes,"Yes, No",,True
annotations/01/1426.eng,"front view of a light brown , two-storey building with white window frames , a terrace with sunshades and tables in front of it there is a street in the foreground and a forest in the background",Are the tables in front of the white thing?,YN,Yes,"Yes, No",2,False
annotations/01/1426.eng,"front view of a light brown , two-storey building with white window frames , a terrace with sunshades and tables in front of it there is a street in the foreground and a forest in the background",Is the tables behind the white thing?,YN,No,"Yes, No",,False
annotations/01/1426.eng,"front view of a light brown , two-storey building with white window frames , a terrace with sunshades and tables in front of it there is a street in the foreground and a forest in the background",Is the terrace behind the brown thing?,YN,No,"Yes, No",2,False
